"Code","ShortDescription","LongDescription","isBasicLevel","AggregateLevel","parentCode"
"4701","Mechanical wood pulp.","Mechanical wood pulp.",0,4,"47"
"470100","Mechanical wood pulp","Mechanical wood pulp",1,6,"4701"
"4702","Chemical wood pulp, dissolving grades.","Chemical wood pulp, dissolving grades.",0,4,"47"
"470200","Chemical wood pulp, dissolving grades","Chemical wood pulp, dissolving grades",1,6,"4702"
"4703","Chemical wood pulp, soda or sulphate, other than dissolving grades.","Chemical wood pulp, soda or sulphate, other than dissolving grades.",0,4,"47"
"470311","Chemical wood pulp, soda/sulphate, other than dissolving grades, unbleached ...","Chemical wood pulp, soda/sulphate, other than dissolving grades, unbleached, coniferous",1,6,"4703"
"470319","Chemical wood pulp, soda/sulphate, other than dissolving grades, unbleached ...","Chemical wood pulp, soda/sulphate, other than dissolving grades, unbleached, non-coniferous",1,6,"4703"
"470321","Chemical wood pulp, soda/sulphate, other than dissolving grades, semi-bleac ...","Chemical wood pulp, soda/sulphate, other than dissolving grades, semi-bleached/bleached, coniferous",1,6,"4703"
"470329","Chemical wood pulp, soda/sulphate, other than dissolving grades, semi-bleac ...","Chemical wood pulp, soda/sulphate, other than dissolving grades, semi-bleached/bleached, non-coniferous",1,6,"4703"
"4704","Chemical wood pulp, sulphite, other than dissolving grades.","Chemical wood pulp, sulphite, other than dissolving grades.",0,4,"47"
"470411","Chemical wood pulp, sulphite, other than dissolving grades, unbleached, con ...","Chemical wood pulp, sulphite, other than dissolving grades, unbleached, coniferous",1,6,"4704"
"470419","Chemical wood pulp, sulphite, other than dissolving grades, unbleached, non ...","Chemical wood pulp, sulphite, other than dissolving grades, unbleached, non-coniferous",1,6,"4704"
"470421","Chemical wood pulp, sulphite, other than dissolving grades, semi-bleached/b ...","Chemical wood pulp, sulphite, other than dissolving grades, semi-bleached/bleached, coniferous",1,6,"4704"
"470429","Chemical wood pulp, sulphite, other than dissolving grades, semi-bleached/b ...","Chemical wood pulp, sulphite, other than dissolving grades, semi-bleached/bleached, non-coniferous",1,6,"4704"
"4705","Wood pulp obtained by a combination of mechanical and chemical pulping proc ...","Wood pulp obtained by a combination of mechanical and chemical pulping processes.",0,4,"47"
"470500","Wood pulp obt. by a combination of mech. & chem. pulping processes","Wood pulp obt. by a combination of mech. & chem. pulping processes",1,6,"4705"
"4706","Pulps of fibres derived from recovered (waste and scrap) paper","Pulps of fibres derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material.",0,4,"47"
"470610","Cotton linters pulp","Cotton linters pulp",1,6,"4706"
"470620","Pulps of fibres derived from recovered (waste & scrap) paper/paperboard","Pulps of fibres derived from recovered (waste & scrap) paper/paperboard",1,6,"4706"
"470691","Pulps of fibres derived from recovered (waste & scrap) paper/paperboard/of  ...","Pulps of fibres derived from recovered (waste & scrap) paper/paperboard/of fibrous cellulosic mat. (excl. of 4706.10 & 4706.20), mech.",1,6,"4706"
"470692","Pulps of fibres derived from recovered (waste & scrap) paper/paperboard/of  ...","Pulps of fibres derived from recovered (waste & scrap) paper/paperboard/of fibrous cellulosic mat. (excl. of 4706.10 & 4706.20), chem.",1,6,"4706"
"470693","Pulps of fibres derived from recovered (waste & scrap) paper/paperboard/of  ...","Pulps of fibres derived from recovered (waste & scrap) paper/paperboard/of fibrous cellulosic mat. (excl. of 4706.10 & 4706.20), semi-chem.",1,6,"4706"
"4707","Recovered (waste and scrap) paper or paperboard.","Recovered (waste and scrap) paper or paperboard.",0,4,"47"
"470710","Recovered (waste & scrap) unbleached kraft paper/paperboard/corrugated pape ...","Recovered (waste & scrap) unbleached kraft paper/paperboard/corrugated paper/paperboard",1,6,"4707"
"470720","Recovered (waste & scrap) paper/paperboard made mainly of bleached chem. pu ...","Recovered (waste & scrap) paper/paperboard made mainly of bleached chem. pulp, not coloured in the mass",1,6,"4707"
"470730","Recovered (waste & scrap) paper/paperboard made mainly of mech. pulp (e.g., ...","Recovered (waste & scrap) paper/paperboard made mainly of mech. pulp (e.g., newspapers, journals & sim. printed matter)",1,6,"4707"
"470790","Recovered (waste & scrap) paper/paperboard (excl. of 4707.10-4707.30), incl ...","Recovered (waste & scrap) paper/paperboard (excl. of 4707.10-4707.30), incl. unsorted waste & scrap",1,6,"4707"
"48","Paper and paperboard; articles of paper pulp, of paper or of paperboard","Paper and paperboard; articles of paper pulp, of paper or of paperboard",0,2,"TOTAL"
"4801","Newsprint, in rolls or sheets.","Newsprint, in rolls or sheets.",0,4,"48"
"480100","Newsprint, in rolls/sheets","Newsprint, in rolls/sheets",1,6,"4801"
"4802","Uncoated paper and paperboard, of a kind used for writing","Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, and non perforated punch-cards and punch tape paper, in rolls or rectangular (including square) sheets, of any size, other than paper of heading 48.01 or 48.03; hand-made paper and paperboard.",0,4,"48"
"480210","Hand-made paper & paperboard, uncoated, of a kind used for writing/printing ...","Hand-made paper & paperboard, uncoated, of a kind used for writing/printing/oth. graphic purps.",1,6,"4802"
"480220","Paper & paperboard, uncoated, of a kind used as a base for photo-sensitive/ ...","Paper & paperboard, uncoated, of a kind used as a base for photo-sensitive/heat-sensitive/electro-sensitive paper/paperboard",1,6,"4802"
"480230","Carbonising base paper","Carbonising base paper",1,6,"4802"
"480240","Wallpaper base","Wallpaper base",1,6,"4802"
"480254","Paper & paperboard, not cont. fibres obt. by a mech./chemi-mech. process/of ...","Paper & paperboard, not cont. fibres obt. by a mech./chemi-mech. process/of which not >10% by wt. of the total fibre content consists of such fibres, weighing<40g/m2",1,6,"4802"
"480255","Paper & paperboard, not cont. fibres obt. by a mech./chemi-mech. process... ...","Paper & paperboard, not cont. fibres obt. by a mech./chemi-mech. process...in rolls [see complete text #58]",1,6,"4802"
"480256","Paper & paperboard, not cont. fibres obt. by a mech./chemi-mech. process... ...","Paper & paperboard, not cont. fibres obt. by a mech./chemi-mech. process...in sheets with one side not >435mm... [see complete text #59]",1,6,"4802"
"480257","Paper & paperboard, not cont. fibres obt. by a mech./chemi-mech. process... ...","Paper & paperboard, not cont. fibres obt. by a mech./chemi-mech. process...weighing <40g/m2/more but not >150g/m2 [see complete text #60]",1,6,"4802"
"480258","Paper & paperboard, not cont. fibres obt. by a mech./chemi-mech. process/of ...","Paper & paperboard, not cont. fibres obt. by a mech./chemi-mech. process/of which not >10% by wt. of the total fibre content consists of such fibres, weighng >150g/m2",1,6,"4802"
"480261","Paper & paperboard, of which >10% by wt. of the total fibre content consist ...","Paper & paperboard, of which >10% by wt. of the total fibre content consists of fibres obt. by a mech./chemi-mech. process, in rolls",1,6,"4802"
"480262","Paper & paperboard, of which >10% by wt. of the total fibre content consist ...","Paper & paperboard, of which >10% by wt. of the total fibre content consists of fibres obt. by a mech...process, in sheets...1 side not >435mm [see complete text #62]",1,6,"4802"
"480269","Uncoated paper & paperboard...& non-perforated punch-cards & punch tape pap ...","Uncoated paper & paperboard...& non-perforated punch-cards & punch tape paper...; hand-made paper & paperboard, n.e.s. in Ch.48 [see complete text #63]",1,6,"4802"
"4803","Toilet or facial tissue stock, towel or napkin stock","Toilet or facial tissue stock, towel or napkin stock and similar paper of a kind used for household or sanitary purposes, cellulose wadding and webs of cellulose fibres, whether or not creped, crinkled, embossed, perforated, surface-coloured, surface-decorated or printed, in rolls or sheets.",0,4,"48"
"480300","Toilet/facial tissue stock, towel/napkin stock & sim. paper of a kind used  ...","Toilet/facial tissue stock, towel/napkin stock & sim. paper of a kind used for h-hold./sanitary purps...in rolls/sheets [see complete text #64]",1,6,"4803"
"4804","Uncoated kraft paper and paperboard, in rolls or sheets","Uncoated kraft paper and paperboard, in rolls or sheets, other than that of heading 48.02 or 48.03.",0,4,"48"
"480411","Kraftliner, uncoated, unbleached, in rolls/sheets (excl. of 48.02/48.03)","Kraftliner, uncoated, unbleached, in rolls/sheets (excl. of 48.02/48.03)",1,6,"4804"
"480419","Kraftliner, uncoated, other than unbleached, in rolls/sheets (excl. of 48.0 ...","Kraftliner, uncoated, other than unbleached, in rolls/sheets (excl. of 48.02/48.03)",1,6,"4804"
"480421","Sack kraft paper, uncoated, unbleached, in rolls/sheets (excl. of 48.02/48. ...","Sack kraft paper, uncoated, unbleached, in rolls/sheets (excl. of 48.02/48.03)",1,6,"4804"
"480429","Sack kraft paper, uncoated, other than unbleached, in rolls/sheets (excl. o ...","Sack kraft paper, uncoated, other than unbleached, in rolls/sheets (excl. of 48.02/48.03)",1,6,"4804"
"480431","Kraft paper (excl. kraftliner & sack kraft paper) & paperboard, uncoated, u ...","Kraft paper (excl. kraftliner & sack kraft paper) & paperboard, uncoated, unbleached, in rolls/sheets, weighing 150g/m2/less",1,6,"4804"
"480439","Kraft paper (excl. kraftliner & sack craft paper) & paperboard, uncoated, i ...","Kraft paper (excl. kraftliner & sack craft paper) & paperboard, uncoated, in rolls/sheets, weighing 150g/m2/less",1,6,"4804"
"480441","Kraft paper (excl. kraftliner & sack kraft paper) & paperboard, uncoated, u ...","Kraft paper (excl. kraftliner & sack kraft paper) & paperboard, uncoated, unbleached, in rolls/sheets, weighing >150g/m2 but <225g/m2",1,6,"4804"
"480442","Kraft paper (excl. kraftliner & sack kraft paper) & paperboard, uncoated, b ...","Kraft paper (excl. kraftliner & sack kraft paper) & paperboard, uncoated, bleached uniformly..., in rolls/sheets...weighing >150g/m2 but <225g/m2 [see complete text #65]",1,6,"4804"
"480449","Kraft paper (excl. kraftliner & sack kraft paper) & paperboard, uncoated, i ...","Kraft paper (excl. kraftliner & sack kraft paper) & paperboard, uncoated, in rolls/sheets, weighing >150g/m2 but <225g/m2",1,6,"4804"
"480451","Kraft paper (excl. kraftliner & sack kraft paper) & paperboard, uncoated, u ...","Kraft paper (excl. kraftliner & sack kraft paper) & paperboard, uncoated, unbleached, in rolls/sheets, weighing 225g/m2/more",1,6,"4804"
"480452","Kraft paper (excl. kraftliner & sack kraft paper) & paperboard, uncoated, b ...","Kraft paper (excl. kraftliner & sack kraft paper) & paperboard, uncoated, bleached uniformly throughout the mass...in rolls/sheets, weighing 225g/m2/more [see complete text #66]",1,6,"4804"
"480459","Kraft paper (excl. kraftliner & sack kraft paper) & paperboard, uncoated, i ...","Kraft paper (excl. kraftliner & sack kraft paper) & paperboard, uncoated, in rolls/sheets, weighing 225g/m2/more (excl. of 4804.51 & 4805.52)",1,6,"4804"
"4805","Other uncoated paper and paperboard, in rolls or sheets","Other uncoated paper and paperboard, in rolls or sheets, not further worked or processed than as specified in Note 3 to this Chapter.",0,4,"48"
"480511","Semi-chem.fluting paper,uncoated, in rolls/sheets, not further worked than/ ...","Semi-chem.fluting paper,uncoated, in rolls/sheets, not further worked than/further processed than as spec. in Note 3 to Ch.48",1,6,"4805"
"480512","Straw fluting paper, uncoated, in rolls/sheets, not further worked than/fur ...","Straw fluting paper, uncoated, in rolls/sheets, not further worked than/further processed than as spec. in Note 3 to Ch.48",1,6,"4805"
"480519","Fluting paper (excl. semi-chem./straw fluting paper), uncoated, in rolls/sh ...","Fluting paper (excl. semi-chem./straw fluting paper), uncoated, in rolls/sheets, not further worked than/further processed than as spec. in Note 3 to Ch.48",1,6,"4805"
"480524","Testliner (recycled liner board), uncoated, in rolls/sheets, not further wo ...","Testliner (recycled liner board), uncoated, in rolls/sheets, not further worked than/further processed than as spec. in Note 3 to Ch.48, weighing 150g/m2/less",1,6,"4805"
